Sample	City	(<i>Z</i>)-butanethiol-<i>S</i>-oxide biosynthesis	(R)- and (S)-3-hydroxybutyrate biosynthesis	1,5-anhydrofructose degradation	2-aminoethylphosphonate degradation I	2-aminoethylphosphonate degradation II	2-aminoethylphosphonate degradation III	3-methylbutanol biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	<i>all-trans</i>-farnesol biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	AEROBIC-RESPIRATION	AMINE-DEG	ANAEROBIC-RESPIRATION	AROMATIC-COMPOUNDS-BIOSYN	AROMATIC-COMPOUNDS-DEGRADATION	Acetoin-Biosynthesis	Acetyl-CoA-Biosynthesis	Acetyl-CoA-Butyrate	Acid-Resistance	Activation	Alcohol-Degradation	Aldehyde-Degradation	Amino-Acid-Biosynthesis	Amino-Acid-Degradation	Aminoacyl-tRNAs-Charging	Antibiotic-Resistance	Arsenate-Detoxification	Butanediol-Biosynthesis	C1-COMPOUNDS	C4 photosynthetic carbon assimilation cycle, NAD-ME type	C4 photosynthetic carbon assimilation cycle, NADP-ME type	C4 photosynthetic carbon assimilation cycle, PEPCK type	CARBOXYLATES-DEG	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	CHLORINATED-COMPOUNDS-DEG	Carbohydrates-Biosynthesis	Carbohydrates-Degradation	Cell-Structure-Biosynthesis	Cofactor-Biosynthesis	Cyanide-Detoxification	Electron-Transfer	Entner-Duodoroff-Pathways	Fatty-Acid-and-Lipid-Degradation	GLYCOLYSIS-VARIANTS	HORMONE-DEG	HORMONE-SYN	Hydrogen-Production	Interconversion	Lipid-Biosynthesis	METHANOGENESIS	Mercury-Detoxification	Metabolic-Regulators	NADH repair	NUCLEO-DEG	Noncarbon-Nutrients	Nucleotide-Biosynthesis	OTHER-ENERGY	Other-Degradation	Other-biosynthesis	Pentose-Phosphate-Cycle	Polyamine-Biosynthesis	Polymer-Degradation	Protein-Degradation	Protein-Modification	Pyruvate-Degradation	Rubisco shunt	SECONDARY-METABOLITE-BIOSYNTHESIS	SECONDARY-METABOLITE-DEGRADATION	Siderophores-Biosynthesis	Steroids-Degradation	TCA-VARIANTS	anaerobic energy metabolism (invertebrates, cytosol)	anaerobic energy metabolism (invertebrates, mitochondrial)	ascorbate glutathione cycle	benzoate fermentation (to acetate and cyclohexane carboxylate)	bisabolene biosynthesis	chitin degradation to ethanol	citrulline biosynthesis	crotonate fermentation (to acetate and cyclohexane carboxylate)	detoxification of reactive carbonyls in chloroplasts	ethylene biosynthesis IV	ethylene glycol biosynthesis	ethylmalonyl pathway	farnesylcysteine salvage pathway	fluoroacetate degradation	glutathione-mediated detoxification II	glyoxylate cycle	heterolactic fermentation	isopropanol biosynthesis	lactate biosynthesis (archaea)	long chain fatty acid ester synthesis for microdiesel production	methyl ketone biosynthesis	methylaspartate cycle	mixed acid fermentation	mycothiol-mediated detoxification	oxidized GTP and dGTP detoxification	photorespiration	photosynthesis light reactions	photosynthetic 3-hydroxybutyrate biosynthesis	pyruvate fermentation to hexanol	sedoheptulose bisphosphate bypass	succinate fermentation to butyrate	superoxide radicals degradation	superpathway of C28 brassinosteroid biosynthesis	superpathway of glycolysis and Entner-Doudoroff	superpathway of glyoxylate cycle and fatty acid degradation
CAMDA23_MetaSUB_gCSD16_NYC_7	NYC	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	33.0	7.0	11.0	102.0	3.0	1.0	1.0	1.0	2.0	13.0	5.0	80.0	79.0	1.0	3.0	3.0	3.0	20.0	1.0	1.0	1.0	28.0	3.0	5.0	81.0	53.0	27.0	136.0	1.0	2.0	3.0	26.0	8.0	6.0	19.0	4.0	1.0	72.0	2.0	1.0	1.0	1.0	23.0	57.0	42.0	3.0	13.0	18.0	4.0	22.0	26.0	2.0	1.0	16.0	1.0	233.0	55.0	8.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_8	NYC	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	30.0	6.0	10.0	99.0	3.0	1.0	1.0	1.0	2.0	12.0	5.0	76.0	78.0	1.0	2.0	3.0	2.0	20.0	1.0	1.0	1.0	27.0	2.0	5.0	73.0	51.0	27.0	126.0	1.0	2.0	3.0	27.0	8.0	6.0	18.0	2.0	1.0	72.0	1.0	1.0	1.0	1.0	22.0	52.0	42.0	3.0	14.0	17.0	4.0	21.0	18.0	2.0	1.0	16.0	1.0	223.0	54.0	7.0	5.0	8.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_NYC_9	NYC	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	29.0	6.0	10.0	98.0	3.0	1.0	1.0	2.0	2.0	14.0	5.0	78.0	80.0	1.0	2.0	3.0	3.0	20.0	1.0	1.0	1.0	26.0	2.0	6.0	69.0	50.0	24.0	123.0	1.0	2.0	3.0	26.0	8.0	6.0	18.0	2.0	1.0	68.0	2.0	1.0	1.0	0.0	23.0	50.0	41.0	3.0	12.0	15.0	4.0	21.0	21.0	2.0	0.0	13.0	1.0	227.0	51.0	7.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_SAC_1	SAC	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	23.0	2.0	8.0	75.0	3.0	1.0	1.0	0.0	2.0	8.0	4.0	68.0	60.0	1.0	1.0	3.0	2.0	13.0	1.0	1.0	1.0	18.0	1.0	5.0	61.0	38.0	23.0	104.0	1.0	2.0	0.0	17.0	8.0	5.0	16.0	1.0	1.0	64.0	1.0	1.0	1.0	0.0	14.0	37.0	39.0	3.0	10.0	13.0	4.0	14.0	14.0	2.0	0.0	11.0	1.0	212.0	43.0	3.0	4.0	8.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_SAC_10	SAC	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	5.0	15.0	2.0	5.0	28.0	3.0	1.0	1.0	0.0	2.0	7.0	2.0	44.0	31.0	1.0	1.0	2.0	2.0	13.0	0.0	0.0	0.0	12.0	1.0	4.0	39.0	13.0	17.0	55.0	0.0	1.0	1.0	12.0	6.0	2.0	8.0	1.0	1.0	50.0	0.0	0.0	0.0	0.0	6.0	23.0	32.0	0.0	6.0	8.0	2.0	8.0	4.0	2.0	0.0	7.0	1.0	115.0	22.0	0.0	4.0	8.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_SAC_11	SAC	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	5.0	11.0	0.0	1.0	10.0	3.0	1.0	0.0	0.0	0.0	5.0	1.0	26.0	21.0	1.0	1.0	2.0	2.0	4.0	0.0	0.0	1.0	8.0	0.0	1.0	14.0	9.0	10.0	40.0	1.0	1.0	0.0	8.0	1.0	1.0	1.0	1.0	0.0	13.0	0.0	1.0	0.0	0.0	3.0	19.0	21.0	1.0	0.0	4.0	2.0	5.0	1.0	2.0	0.0	3.0	0.0	37.0	7.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_SAC_12	SAC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	5.0	2.0	2.0	13.0	3.0	1.0	0.0	0.0	0.0	3.0	2.0	24.0	11.0	1.0	2.0	0.0	2.0	3.0	0.0	0.0	0.0	5.0	1.0	1.0	10.0	11.0	7.0	26.0	0.0	1.0	0.0	5.0	3.0	0.0	1.0	1.0	0.0	26.0	0.0	0.0	0.0	0.0	6.0	16.0	13.0	0.0	2.0	2.0	0.0	5.0	4.0	0.0	0.0	3.0	0.0	58.0	7.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
CAMDA23_MetaSUB_gCSD16_SAC_13	SAC	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	20.0	4.0	8.0	56.0	3.0	1.0	1.0	0.0	2.0	9.0	2.0	67.0	50.0	1.0	1.0	3.0	2.0	15.0	1.0	0.0	0.0	14.0	1.0	4.0	56.0	31.0	23.0	92.0	1.0	1.0	3.0	19.0	8.0	4.0	15.0	1.0	1.0	63.0	1.0	1.0	1.0	0.0	17.0	38.0	33.0	3.0	7.0	12.0	4.0	13.0	13.0	2.0	0.0	13.0	1.0	191.0	41.0	2.0	4.0	8.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_SAC_14	SAC	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	3.0	0.0	4.0	8.0	0.0	1.0	0.0	0.0	1.0	7.0	2.0	26.0	23.0	1.0	0.0	1.0	2.0	6.0	0.0	1.0	0.0	8.0	0.0	3.0	22.0	6.0	11.0	50.0	0.0	0.0	0.0	6.0	8.0	2.0	5.0	1.0	0.0	25.0	0.0	1.0	0.0	0.0	7.0	19.0	20.0	0.0	0.0	9.0	3.0	7.0	2.0	0.0	0.0	3.0	1.0	123.0	14.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
CAMDA23_MetaSUB_gCSD16_SAC_15	SAC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	10.0	2.0	4.0	10.0	3.0	1.0	0.0	1.0	1.0	7.0	2.0	44.0	17.0	1.0	1.0	2.0	2.0	7.0	1.0	1.0	0.0	8.0	2.0	1.0	21.0	15.0	15.0	57.0	0.0	1.0	0.0	8.0	5.0	1.0	7.0	2.0	1.0	31.0	0.0	0.0	1.0	0.0	3.0	13.0	14.0	0.0	3.0	7.0	2.0	9.0	5.0	0.0	0.0	4.0	1.0	150.0	24.0	3.0	1.0	6.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
CAMDA23_MetaSUB_gCSD16_SAC_16	SAC	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	5.0	17.0	2.0	6.0	20.0	3.0	1.0	1.0	0.0	2.0	8.0	3.0	59.0	45.0	1.0	2.0	3.0	2.0	14.0	0.0	1.0	0.0	15.0	2.0	3.0	52.0	31.0	15.0	80.0	0.0	1.0	0.0	12.0	8.0	3.0	10.0	1.0	1.0	56.0	1.0	1.0	0.0	0.0	7.0	31.0	35.0	3.0	8.0	10.0	3.0	12.0	3.0	2.0	0.0	10.0	1.0	161.0	25.0	1.0	4.0	8.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_SAC_2	SAC	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	5.0	13.0	2.0	4.0	34.0	3.0	1.0	1.0	0.0	2.0	8.0	2.0	41.0	30.0	1.0	0.0	1.0	2.0	9.0	1.0	0.0	0.0	12.0	1.0	1.0	32.0	15.0	12.0	40.0	1.0	0.0	1.0	19.0	6.0	5.0	11.0	1.0	1.0	52.0	1.0	1.0	1.0	0.0	10.0	28.0	24.0	1.0	4.0	7.0	2.0	6.0	2.0	2.0	0.0	8.0	1.0	170.0	16.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
CAMDA23_MetaSUB_gCSD16_SAC_3	SAC	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	27.0	5.0	10.0	93.0	3.0	1.0	1.0	1.0	2.0	10.0	4.0	76.0	75.0	1.0	2.0	3.0	2.0	19.0	1.0	1.0	1.0	22.0	3.0	6.0	73.0	45.0	24.0	116.0	1.0	1.0	3.0	23.0	8.0	5.0	17.0	3.0	1.0	68.0	1.0	1.0	1.0	0.0	22.0	45.0	40.0	3.0	13.0	16.0	4.0	17.0	19.0	2.0	0.0	12.0	1.0	226.0	50.0	5.0	4.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_SAC_4	SAC	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	22.0	4.0	9.0	57.0	3.0	1.0	1.0	1.0	2.0	9.0	3.0	68.0	63.0	1.0	2.0	3.0	2.0	14.0	1.0	1.0	1.0	17.0	1.0	4.0	68.0	41.0	23.0	114.0	0.0	1.0	3.0	23.0	8.0	5.0	14.0	1.0	1.0	52.0	2.0	1.0	1.0	0.0	21.0	38.0	41.0	2.0	13.0	11.0	4.0	18.0	16.0	2.0	0.0	13.0	1.0	219.0	46.0	0.0	4.0	8.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_SAC_5	SAC	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	26.0	2.0	7.0	73.0	3.0	1.0	1.0	1.0	2.0	12.0	4.0	72.0	62.0	1.0	1.0	3.0	2.0	13.0	1.0	1.0	1.0	22.0	3.0	4.0	63.0	38.0	21.0	107.0	1.0	2.0	2.0	22.0	8.0	5.0	15.0	3.0	1.0	63.0	1.0	1.0	1.0	0.0	17.0	39.0	39.0	3.0	11.0	15.0	4.0	15.0	13.0	2.0	0.0	9.0	1.0	199.0	42.0	0.0	4.0	8.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_SAC_6	SAC	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	5.0	18.0	2.0	5.0	33.0	3.0	1.0	1.0	1.0	2.0	9.0	3.0	57.0	38.0	1.0	2.0	2.0	3.0	13.0	1.0	1.0	1.0	14.0	2.0	4.0	54.0	24.0	21.0	94.0	1.0	1.0	1.0	17.0	8.0	5.0	12.0	1.0	1.0	61.0	0.0	1.0	1.0	0.0	16.0	29.0	36.0	3.0	5.0	8.0	4.0	15.0	9.0	2.0	0.0	7.0	1.0	201.0	35.0	0.0	3.0	8.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_SAC_7	SAC	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	5.0	8.0	3.0	4.0	9.0	3.0	1.0	1.0	0.0	1.0	6.0	3.0	30.0	18.0	1.0	1.0	3.0	2.0	5.0	0.0	1.0	0.0	5.0	1.0	1.0	16.0	9.0	4.0	34.0	1.0	0.0	0.0	4.0	7.0	1.0	6.0	1.0	0.0	25.0	0.0	0.0	0.0	0.0	4.0	16.0	17.0	1.0	2.0	4.0	1.0	3.0	2.0	2.0	0.0	4.0	1.0	53.0	9.0	0.0	1.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
CAMDA23_MetaSUB_gCSD16_SAC_8	SAC	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	5.0	17.0	1.0	6.0	39.0	3.0	1.0	1.0	0.0	2.0	9.0	2.0	58.0	45.0	1.0	1.0	3.0	3.0	12.0	1.0	1.0	0.0	13.0	1.0	2.0	51.0	25.0	18.0	84.0	1.0	1.0	1.0	16.0	7.0	5.0	13.0	1.0	1.0	56.0	1.0	1.0	0.0	0.0	15.0	35.0	34.0	3.0	5.0	10.0	4.0	13.0	9.0	2.0	0.0	7.0	1.0	193.0	29.0	0.0	1.0	8.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_SAC_9	SAC	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	5.0	19.0	2.0	6.0	48.0	3.0	1.0	1.0	1.0	2.0	11.0	3.0	58.0	45.0	1.0	1.0	3.0	3.0	13.0	1.0	0.0	0.0	13.0	1.0	4.0	46.0	20.0	17.0	91.0	1.0	1.0	0.0	12.0	7.0	6.0	15.0	1.0	1.0	61.0	1.0	0.0	0.0	0.0	14.0	36.0	36.0	1.0	9.0	12.0	4.0	13.0	6.0	2.0	0.0	10.0	1.0	194.0	26.0	2.0	4.0	8.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_TOK_1	TOK	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	30.0	6.0	10.0	103.0	4.0	1.0	1.0	2.0	2.0	13.0	5.0	76.0	77.0	1.0	4.0	3.0	3.0	20.0	1.0	1.0	1.0	26.0	3.0	6.0	79.0	49.0	25.0	127.0	1.0	2.0	3.0	25.0	8.0	6.0	17.0	3.0	1.0	71.0	2.0	1.0	1.0	1.0	24.0	56.0	41.0	3.0	14.0	19.0	4.0	21.0	23.0	2.0	2.0	17.0	1.0	225.0	52.0	6.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_TOK_10	TOK	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	24.0	5.0	9.0	35.0	3.0	1.0	1.0	1.0	2.0	9.0	3.0	64.0	62.0	1.0	1.0	3.0	2.0	12.0	1.0	1.0	1.0	15.0	1.0	5.0	54.0	32.0	20.0	105.0	1.0	2.0	2.0	19.0	8.0	6.0	9.0	1.0	1.0	47.0	1.0	1.0	1.0	0.0	12.0	42.0	39.0	3.0	8.0	13.0	4.0	18.0	9.0	2.0	0.0	10.0	1.0	198.0	32.0	6.0	4.0	8.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_TOK_11	TOK	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	32.0	7.0	10.0	98.0	4.0	1.0	1.0	1.0	2.0	13.0	5.0	75.0	75.0	1.0	2.0	3.0	3.0	20.0	1.0	1.0	1.0	28.0	4.0	5.0	78.0	51.0	26.0	132.0	1.0	2.0	3.0	27.0	8.0	6.0	19.0	3.0	1.0	73.0	2.0	1.0	1.0	1.0	24.0	53.0	42.0	3.0	13.0	17.0	4.0	21.0	20.0	2.0	2.0	17.0	1.0	234.0	49.0	7.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_TOK_12	TOK	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	30.0	7.0	11.0	69.0	3.0	1.0	1.0	2.0	2.0	12.0	5.0	74.0	71.0	1.0	3.0	3.0	3.0	18.0	1.0	1.0	1.0	25.0	1.0	4.0	74.0	48.0	26.0	124.0	1.0	2.0	3.0	27.0	8.0	5.0	17.0	1.0	1.0	71.0	2.0	1.0	1.0	0.0	22.0	49.0	40.0	3.0	11.0	18.0	4.0	21.0	17.0	2.0	1.0	16.0	1.0	206.0	46.0	6.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_TOK_13	TOK	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	32.0	7.0	10.0	85.0	3.0	1.0	1.0	1.0	2.0	11.0	4.0	74.0	73.0	1.0	3.0	3.0	3.0	17.0	1.0	1.0	1.0	24.0	2.0	5.0	75.0	46.0	24.0	122.0	1.0	2.0	3.0	27.0	8.0	6.0	17.0	2.0	1.0	74.0	1.0	1.0	1.0	1.0	23.0	45.0	40.0	3.0	12.0	18.0	4.0	22.0	17.0	2.0	2.0	16.0	1.0	221.0	46.0	5.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_TOK_14	TOK	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	32.0	7.0	10.0	110.0	3.0	1.0	1.0	1.0	2.0	14.0	5.0	77.0	78.0	1.0	3.0	3.0	3.0	19.0	1.0	1.0	1.0	28.0	3.0	6.0	85.0	52.0	25.0	132.0	1.0	2.0	3.0	27.0	8.0	6.0	18.0	3.0	1.0	74.0	2.0	1.0	1.0	1.0	24.0	55.0	42.0	3.0	13.0	18.0	4.0	22.0	21.0	2.0	2.0	17.0	1.0	231.0	54.0	7.0	4.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_TOK_15	TOK	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	33.0	8.0	10.0	96.0	3.0	1.0	1.0	2.0	2.0	10.0	5.0	77.0	78.0	1.0	3.0	3.0	2.0	21.0	1.0	1.0	1.0	27.0	3.0	5.0	85.0	54.0	27.0	137.0	1.0	2.0	3.0	24.0	8.0	6.0	18.0	3.0	1.0	73.0	2.0	1.0	1.0	0.0	25.0	52.0	42.0	3.0	13.0	17.0	4.0	22.0	21.0	2.0	0.0	16.0	1.0	237.0	53.0	8.0	5.0	8.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CAMDA23_MetaSUB_gCSD16_TOK_16	TOK	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	5.0	32.0	7.0	10.0	70.0	3.0	1.0	1.0	2.0	2.0	11.0	5.0	68.0	69.0	1.0	1.0	3.0	2.0	17.0	1.0	1.0	1.0	26.0	2.0	4.0	77.0	43.0	23.0	122.0	0.0	2.0	3.0	25.0	8.0	6.0	14.0	2.0	1.0	70.0	1.0	1.0	1.0	0.0	21.0	46.0	39.0	3.0	9.0	16.0	4.0	19.0	16.0	2.0	1.0	16.0	1.0	211.0	47.0	4.0	4.0	8.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
