"Markers","pvalues","score","loc1","loc2","locs","adj_pvalues"
"aac6ibcr",0.459270337844422,103.077273656847,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"kphs_23120",0.546019364832006,105.836060448239,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"bamb",0.149110547035352,50.4360752644816,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"ARO.3001404",0.724813181455585,111.396657983667,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3002357",0.172692086222822,41.2012450656715,"NYC","SAN","NYC_vs_SAN",0.712351549968905
"glf",0.907290105373475,121.233155896814,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"pmre",0.106197830980482,44.7761911467563,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"ARO.3002861",0.996839977925187,23.0171622596081,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"clbj",0.504677615597069,65.5138514748053,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"gmd",0.990892782164916,103.300840348589,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"multidrug_efflux_smr_transporter",0.368179196372219,56.9237888020565,"NYC","SAN","NYC_vs_SAN",0.962298351754565
"yhei",0.080796252454146,97.5696781305643,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"ARO.3002666",0.312550139588238,118.005078065059,"NYC","SAN","NYC_vs_SAN",0.872736159004079
"papd",0.106197830980482,45.0885360293039,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"ARO.3002578",0.761506615949127,93.6558854432284,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3002602",0.939553810434612,90.2908608852937,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"rhspaar",0.113148642494635,78.5060782947973,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"chut",0.996839977925184,22.357895117924,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"allc",0.994624818068665,53.7610655028098,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"iuca",0.991433474758719,70.7755462730088,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"aaca16",0.994986158795879,29.7109517672029,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"allb",0.994537769947046,62.6447150759922,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"fosa9",0.565590404023749,82.7046060301621,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"vipbtssc",0.991433474758719,68.0332920717039,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"clbl",0.116728545209634,34.3707328919172,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"espy4",0.996986267980853,14.6406236366299,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3002859",0.500030433760087,81.3037485665419,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"flip",0.991190630594474,82.1878128166195,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"wzi",0.879247642789725,105.478753140519,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"espy2",0.994986158795881,30.4675336086419,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"catb",0.996986267980856,14.9360556918628,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"papb",0.0144937621619278,19.3980904091615,"NYC","SAN","NYC_vs_SAN",0.350749044318653
"marr",0.887651919920414,98.6061512341559,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"entd",0.475291225160103,95.1195345382128,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"uhpt",0.39664738396927,16.5139605872086,"NYC","SAN","NYC_vs_SAN",0.979476193066975
"pmrl",0.751970300775989,83.9182741506403,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"gtrb",0.994579190717313,61.3300778957995,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"espy1",0.996986267980853,14.6406236366299,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"cusr",0.265712425313214,36.48870790775,"NYC","SAN","NYC_vs_SAN",0.83149664128187
"ARO.3002581",0.994733766080758,47.1019789967528,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ente",0.500030433760086,74.1093557553378,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3000795",0.0705069251733093,45.8575317291047,"NYC","SAN","NYC_vs_SAN",0.624244239949056
"tssm",0.0384222847606623,63.963358037648,"NYC","SAN","NYC_vs_SAN",0.458125092586561
"ARO.3000318",0.252378583947404,65.5469664812478,"NYC","SAN","NYC_vs_SAN",0.803626543621999
"ARO.3002814",0.149110547035352,56.0363744483355,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"iuta",0.825721689312175,109.142361503593,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"suge",0.39664738396927,16.4408931005437,"NYC","SAN","NYC_vs_SAN",0.979476193066975
"wzc",0.0701520227711118,27.9211958530026,"NYC","SAN","NYC_vs_SAN",0.624244239949056
"shux",0.996839977925184,22.357895117924,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3002854",0.0078699123117208,92.3503966860219,"NYC","SAN","NYC_vs_SAN",0.350749044318653
"kpne",0.149110547035353,50.2384583739363,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"flha",0.991234298534249,83.2073765792937,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"oqxb32",0.198202497374268,54.5053741090738,"NYC","SAN","NYC_vs_SAN",0.712351549968905
"manc",0.179196048906775,115.961580375354,"NYC","SAN","NYC_vs_SAN",0.712351549968905
"espx4",0.116728545209632,37.6531909849661,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"fdec",0.4365410692466,64.01733168978,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3002313",0.991069855492132,94.5637435266658,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"wcai",0.991190630594475,84.9247922895923,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"tssa",0.994801322760634,41.3370562499533,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"oqxb19",0.310578670181414,63.4220993726479,"NYC","SAN","NYC_vs_SAN",0.872736159004079
"mcr9",0.500030433760086,78.9010795275206,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"wzx",0.0705069251733091,39.8189776883887,"NYC","SAN","NYC_vs_SAN",0.624244239949056
"clbm",0.234755926755108,47.5145464786835,"NYC","SAN","NYC_vs_SAN",0.796414966468263
"ptxd",0.0529765324295417,59.7567058033174,"NYC","SAN","NYC_vs_SAN",0.534180035331212
"tssb",0.68551654708585,114.677558156459,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3002718",0.994986158795879,29.8424307673411,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"clbd",0.116728545209634,34.3707328919172,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"ARO.3000858",0.0407911086906702,88.95456597975,"NYC","SAN","NYC_vs_SAN",0.458125092586561
"fyua",0.504677615597069,66.2183544199237,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"wzb",0.681270384180392,114.240593719596,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"wza",0.310578670181414,66.0413048671149,"NYC","SAN","NYC_vs_SAN",0.872736159004079
"ARO.3002858",0.991379234803061,73.2684448769352,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"oqxb14",0.500030433760086,75.2479803075011,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"gspg",0.198202497374268,59.5644714344182,"NYC","SAN","NYC_vs_SAN",0.712351549968905
"ARO.3000413",0.149110547035352,56.0363744483355,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"mrkf",0.508766927450603,115.8416876386,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3001878",0.0060826460558166,36.1599208648543,"NYC","SAN","NYC_vs_SAN",0.350749044318653
"chey",0.991190630594473,85.6214056781287,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"srpc",0.631326992830235,81.3304140464101,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"yagyecpb",0.198202497374268,58.7891324703346,"NYC","SAN","NYC_vs_SAN",0.712351549968905
"pape",0.0239367410009963,26.6445145374283,"NYC","SAN","NYC_vs_SAN",0.394956226516441
"aph3vi",0.996986267980856,15.3319622968341,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3002707",0.696764674103474,90.5184913412139,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"cata10",0.991328255852012,76.6953993315566,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"silb",0.0429097882863444,34.1220346102881,"NYC","SAN","NYC_vs_SAN",0.458125092586561
"ybtx",0.436541069246598,58.4044712822834,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"cpsacp",0.632217646414738,113.091631696977,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"clpvtssh",0.252378583947404,58.525828769554,"NYC","SAN","NYC_vs_SAN",0.803626543621999
"ARO.3000361",0.149110547035352,56.0363744483355,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"pare",0.0429097882863445,33.8477535307731,"NYC","SAN","NYC_vs_SAN",0.458125092586561
"ARO.3001070",0.991108610814046,93.9561971646305,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"aac3iv",0.996839977925186,22.8663547750618,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"sotb",0.948571303612461,93.5282390100588,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"mrka",0.992188504314782,97.8894235572092,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"kpsu",0.500030433760086,80.2019647360731,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3006139",0.996986267980856,14.968978245971,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"roba",0.149110547035353,49.8918009443515,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"ibea",0.996986267980856,14.5243515834545,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3002683",0.825224988052897,91.323255791796,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"sfaf",0.994882765342598,36.7110216900383,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"sfah",0.996986267980856,14.5243515834545,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"kpss",0.996839977925184,22.357895117924,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"magawzy_k1",0.996986267980856,14.8560450226354,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3002655",0.149110547035352,56.0363744483355,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"ARO.3003013",0.455113470673735,107.057803150375,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"oqxa3",0.310578670181414,65.0400371066688,"NYC","SAN","NYC_vs_SAN",0.872736159004079
"iron",0.149110547035353,50.0958560479277,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"flij",0.991234298534256,82.2140297934695,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"dfr",0.0144937621619278,18.8478838286716,"NYC","SAN","NYC_vs_SAN",0.350749044318653
"kdea",0.198202497374268,54.3178835857536,"NYC","SAN","NYC_vs_SAN",0.712351549968905
"gspc",0.996839977925209,22.4738696332248,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ybta",0.436541069246599,58.0004180265369,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3001338",0.994882765342597,37.0216995291686,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3001205",0.990586940645139,117.321003311374,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"rpos",0.163987084299544,26.354404788062,"NYC","SAN","NYC_vs_SAN",0.712351549968905
"kpsm",0.996839977925184,22.357895117924,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ykgkecpr",0.887651919920413,95.5712867267953,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3001827",0.116728545209634,34.9556391620114,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"nfae",0.996986267980874,14.7565981519306,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"gyra",0.525823592725782,52.5182429974687,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"kpsf",0.996839977925184,22.357895117924,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ompk35",0.0239367410009964,26.7554171465008,"NYC","SAN","NYC_vs_SAN",0.394956226516441
"mtfa",0.198202497374268,53.9316176349496,"NYC","SAN","NYC_vs_SAN",0.712351549968905
"ARO.3001059",0.459270337844422,105.277681079665,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"wcag",0.991190630594472,87.8189644521405,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"flii",0.85675538197363,97.8994313707915,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"espy3",0.996986267980856,15.5526584111719,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"gspk",0.996839977925209,22.4738696332248,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"irod",0.994675789043347,48.7163845342308,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ec145",0.0429097882863445,33.8453517141108,"NYC","SAN","NYC_vs_SAN",0.458125092586561
"clbh",0.825006301595294,83.9688737640021,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"dotutssl",0.631326992830235,82.4381667402728,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"oqxa8",0.310578670181414,65.0400371066688,"NYC","SAN","NYC_vs_SAN",0.872736159004079
"fima",0.37179465040308,71.7731119318157,"NYC","SAN","NYC_vs_SAN",0.962298351754565
"ARO.3002676",0.696764674103475,91.3613782658642,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"clbf",0.116728545209634,34.3707328919172,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"ARO.3001397",0.996810141717913,8.67651822809759,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"vipatssb",0.04079110869067,86.4566642176695,"NYC","SAN","NYC_vs_SAN",0.458125092586561
"shua",0.991491564104455,69.6827256908634,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"emre",0.994733766080757,46.517801538734,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3000230",0.329981140897974,100.784037648119,"NYC","SAN","NYC_vs_SAN",0.907448137469429
"ARO.3004550",0.149110547035352,56.0363744483355,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"ARO.3005009",0.0429097882863444,37.2420309836799,"NYC","SAN","NYC_vs_SAN",0.458125092586561
"merr",0.939553810434612,96.1211218801649,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"lpfa",0.994882765342598,36.3997307214915,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"argr",0.998146290504434,5.96315743181459,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"virb",0.990960744196547,98.706176178037,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"acra",0.396647383969271,16.4959424473239,"NYC","SAN","NYC_vs_SAN",0.979476193066975
"cusa",0.106197830980482,47.6645719382902,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"gyrb",0.106197830980482,45.5559327861555,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"oqxb25",0.198202497374268,54.5053741090738,"NYC","SAN","NYC_vs_SAN",0.712351549968905
"ARO.3002596",0.990926352534302,105.616151315474,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3000873",0.139703711252582,106.676960202624,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"cusf",0.403110031740323,120.119636161,"NYC","SAN","NYC_vs_SAN",0.982073433031795
"aac3ii",0.00608264605581657,35.9865543865167,"NYC","SAN","NYC_vs_SAN",0.350749044318653
"rcsb",0.0705069251733088,39.976807857513,"NYC","SAN","NYC_vs_SAN",0.624244239949056
"ARO.3002579",0.590559724439827,103.160302499082,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3001086",0.994986158795879,29.7109517672029,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"oqxa11",0.310578670181414,65.0400371066688,"NYC","SAN","NYC_vs_SAN",0.872736159004079
"porin",0.435211202722239,72.5337057756878,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"papg",0.0144937621619277,19.2032461831465,"NYC","SAN","NYC_vs_SAN",0.350749044318653
"wzm",0.702161975127159,75.4050298880028,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"alla",0.994624818068665,53.4742005755953,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"glpt",0.379087229479071,39.1112855079789,"NYC","SAN","NYC_vs_SAN",0.962298351754565
"fime",0.0122450021630772,87.6746417345886,"NYC","SAN","NYC_vs_SAN",0.350749044318653
"ARO.3001130",0.994675789043357,52.6892434726325,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"roma",0.455113470673733,101.829526704169,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3002642",0.93476110218254,106.226651408724,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"csgg",0.939553810434611,89.3996869408009,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3002641",0.106197830980482,48.4223084670743,"NYC","SAN","NYC_vs_SAN",0.660086933827234
"manb",0.878239646432421,120.687224382976,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"focc",0.450160499931412,120.405881932455,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"oqxb5",0.0429097882863444,33.4438885736456,"NYC","SAN","NYC_vs_SAN",0.458125092586561
"ARO.3004552",0.72717806717126,115.1463049147,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"scintssj",0.631326992830234,86.0614052071648,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"sfax",0.996986267980853,14.6406236366299,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"mdlb",0.379087229479071,39.0860220141671,"NYC","SAN","NYC_vs_SAN",0.962298351754565
"tssj",0.996839977925186,23.1896152487719,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"acrr",0.544822213659135,109.040590791537,"NYC","SAN","NYC_vs_SAN",0.998146290504434
"ARO.3000167",0.0362274812117234,60.8092091664291,"NYC","DEN","NYC_vs_DEN",0.383585095182954
"ARO.3002847",0.990440620634557,108.643815342341,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"mrkb",0.995076893962103,95.2280461217979,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"enta",0.0362274812117235,49.5669679048833,"NYC","DEN","NYC_vs_DEN",0.383585095182954
"fepa",0.0563840710052878,24.5404384557472,"NYC","DEN","NYC_vs_DEN",0.461324217315995
"cyca",0.0312643086852289,16.2975206443621,"NYC","DEN","NYC_vs_DEN",0.363069391183304
"csge",0.990935233416483,82.8824975554729,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"iucc",0.994463329467626,49.250518568545,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"espx6",0.996877574232589,14.6406236462338,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"hlya",0.000319452771100098,39.0040720625334,"NYC","DEN","NYC_vs_DEN",0.0547872991496979
"fliz",0.990885179456144,85.8658705111968,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"papc",0.0312643086852286,16.881200809563,"NYC","DEN","NYC_vs_DEN",0.363069391183304
"ARO.3000174",0.99275472743472,61.1293869191056,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"mdfa",0.992564672925514,40.206133484182,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"oqxb9",0.995076893962101,93.5912560971563,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"clbs",0.996622455430552,29.6942147483959,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"fepd",0.056384071005288,24.4509819567726,"NYC","DEN","NYC_vs_DEN",0.461324217315995
"chus",0.989212229372627,90.9024466454679,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"nfsa",0.989116003217561,83.3135343932862,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"mrkc",0.648397947312316,74.8865936102239,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"ARO.3002856",0.989165237524825,89.6010211345711,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"ARO.3004826",0.994196303137817,76.9002249039917,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"gspf",0.996717596097238,22.4738696428287,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"tssc",0.996717596108062,22.357895127528,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"gale",0.807747927381748,50.0680345960445,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"clbk",0.994689671869776,37.2268805972367,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"ARO.3001098",0.996717596108062,22.357895127528,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"mphd",0.0390689726499279,36.6903671705785,"NYC","DEN","NYC_vs_DEN",0.401852290113544
"ARO.3001169",0.992927031918431,75.8024338308421,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"yagzecpa",0.648397947312316,79.6270054920368,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"ARO.3002660",0.0117258341094868,41.1186243244024,"NYC","DEN","NYC_vs_DEN",0.248311781142073
"allr",0.860650522020176,90.03526041402,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"gspm",0.996622455431894,30.1388813867884,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"espl1",0.996622455431884,30.4675335340042,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"sila",0.409854154588196,20.2151079872497,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"ARO.3000375",0.99275472743496,60.5447093863166,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"ARO.3000166",0.992564672926708,46.7282953020761,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"fepb",0.995076893962101,94.9211526230652,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"ARO.3002848",0.990511709826306,105.56109539741,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"ARO.3001396",0.994270811578444,68.4946150276992,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"asla",0.99460060894171,42.0076762488936,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"parc",0.190247854144719,42.996240666865,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"ARO.3002684",0.992637480274937,51.3108641027859,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"papa",0.0938157348706637,31.4444835749958,"NYC","DEN","NYC_vs_DEN",0.603101152739982
"mrkd",0.341609135965741,102.377330607938,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"tssf",0.996717596108062,22.357895127528,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"ARO.3001071",0.996877574224287,14.9036663296268,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"clbp",0.994689671868639,36.6458886559823,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"ARO.3003154",0.994689671869238,35.9936862912708,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"ARO.3002605",0.992564672918585,47.0566499114172,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"ARO.3001778",0.989342327972023,99.3729311627162,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"irp1",2.92588376794807e-05,58.7930675491868,"NYC","DEN","NYC_vs_DEN",0.0105331815646131
"flia",0.990885179453741,82.2140298644337,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"ybte",0.0145724117427144,71.5507045885474,"NYC","DEN","NYC_vs_DEN",0.291448234854287
"arr",0.996877574224081,14.9360557014668,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"entb",0.476890158097541,65.2770807456705,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"fimb",0.989165237540246,86.3751669335906,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"eae",0.996717596098429,23.7145565645864,"NYC","DEN","NYC_vs_DEN",0.997965424118681
"ybtt",0.00904876390985966,67.882458392568,"NYC","DEN","NYC_vs_DEN",0.217170333836632
"ARO.3000168",0.0362274812117234,55.420455368025,"NYC","DEN","NYC_vs_DEN",0.383585095182954
