,1.1.1,1.1.2,1.1.3,1.1.5,1.1.98,1.1.99,1.10.3,1.11.1,1.11.2,1.12.1,1.12.2,1.12.7,1.12.98,1.12.99,1.13.11,1.13.12,1.14.11,1.14.12,1.14.13,1.14.14,1.14.15,1.14.16,1.14.18,1.14.19,1.14.21,1.14.99,1.15.1,1.16.1,1.16.3,1.17.1,1.17.2,1.17.4,1.17.7,1.17.99,1.18.1,1.18.6,1.2.1,1.2.2,1.2.3,1.2.4,1.2.5,1.2.7,1.2.99,1.20.4,1.21.98,1.21.99,1.3.1,1.3.3,1.3.5,1.3.7,1.3.8,1.3.98,1.3.99,1.4.1,1.4.3,1.4.7,1.4.99,1.5.1,1.6.1,1.6.3,1.6.5,1.6.99,1.7.1,1.7.2,1.7.99,1.8.1,1.8.2,1.8.4,1.8.5,1.8.7,1.8.98,1.8.99,1.9.3,1.97.1,2.1.1,2.1.2,2.1.3,2.10.1,2.2.1,2.3.1,2.3.2,2.3.3,2.4.1,2.4.2,2.4.99,2.5.1,2.6.1,2.6.99,2.7.1,2.7.10,2.7.11,2.7.13,2.7.14,2.7.2,2.7.3,2.7.4,2.7.6,2.7.7,2.7.8,2.7.9,2.8.1,2.8.3,2.8.4,2.9.1,3.1.1,3.1.11,3.1.13,3.1.2,3.1.21,3.1.22,3.1.26,3.1.3,3.1.31,3.1.4,3.1.5,3.1.6,3.2.1,3.2.2,3.3.1,3.3.2,3.4.11,3.4.13,3.4.14,3.4.15,3.4.16,3.4.17,3.4.19,3.4.21,3.4.22,3.4.23,3.4.24,3.4.25,3.5.1,3.5.2,3.5.3,3.5.4,3.5.5,3.5.99,3.6.1,3.6.3,3.6.4,3.6.5,3.7.1,3.8.1,3.9.1,4.1.1,4.1.2,4.1.3,4.1.99,4.2.1,4.2.2,4.2.3,4.2.99,4.3.1,4.3.2,4.3.3,4.3.99,4.4.1,4.6.1,4.7.1,4.99.1,5.1.1,5.1.3,5.2.1,5.3.1,5.3.2,5.3.3,5.3.99,5.4.1,5.4.2,5.4.3,5.4.4,5.4.99,5.5.1,5.99.1,6.1.1,6.2.1,6.3.1,6.3.2,6.3.3,6.3.4,6.3.5,6.4.1,6.5.1,6.6.1,City
CAMDA23_MetaSUB_gCSD17_DEN_11,3191.0,51.0,12.0,53.0,143.0,6.0,372.0,987.0,0.0,0.0,4.0,0.0,2.0,49.0,194.0,34.0,11.0,23.0,221.0,24.0,25.0,11.0,0.0,43.0,1.0,53.0,52.0,1.0,65.0,417.0,90.0,736.0,183.0,4.0,57.0,71.0,1672.0,2.0,7.0,896.0,166.0,56.0,44.0,3.0,0.0,0.0,532.0,53.0,170.0,70.0,43.0,11.0,62.0,1112.0,65.0,371.0,88.0,84.0,448.0,0.0,254.0,100.0,21.0,41.0,690.0,965.0,7.0,212.0,59.0,182.0,0.0,0.0,32.0,244.0,1396.0,891.0,426.0,13.0,1351.0,2596.0,11.0,486.0,1578.0,1323.0,509.0,2590.0,1411.0,35.0,1704.0,2.0,650.0,932.0,9.0,1103.0,68.0,555.0,397.0,5722.0,373.0,181.0,568.0,35.0,230.0,26.0,255.0,85.0,60.0,65.0,9.0,6.0,331.0,583.0,0.0,85.0,4.0,7.0,940.0,405.0,299.0,3.0,435.0,8.0,3.0,44.0,5.0,20.0,46.0,859.0,0.0,0.0,3.0,116.0,898.0,281.0,42.0,532.0,15.0,31.0,467.0,4116.0,2332.0,470.0,89.0,18.0,4.0,1386.0,419.0,936.0,486.0,4477.0,18.0,696.0,260.0,481.0,340.0,317.0,0.0,34.0,135.0,31.0,38.0,311.0,418.0,207.0,1107.0,12.0,60.0,0.0,0.0,1056.0,457.0,27.0,843.0,12.0,2466.0,2367.0,1312.0,243.0,917.0,13.0,1056.0,2569.0,996.0,980.0,173.0,DEN
CAMDA23_MetaSUB_gCSD17_DEN_12,1565.0,22.0,3.0,21.0,56.0,5.0,1473.0,513.0,1.0,0.0,2.0,0.0,0.0,7.0,139.0,19.0,6.0,0.0,188.0,18.0,8.0,5.0,1.0,27.0,2.0,22.0,26.0,0.0,37.0,153.0,40.0,127.0,68.0,1.0,41.0,17.0,804.0,11.0,1.0,475.0,35.0,12.0,52.0,0.0,1.0,0.0,301.0,12.0,128.0,223.0,28.0,0.0,31.0,569.0,42.0,209.0,26.0,44.0,230.0,0.0,135.0,39.0,22.0,30.0,219.0,391.0,2.0,129.0,12.0,68.0,0.0,0.0,42.0,2380.0,810.0,377.0,123.0,7.0,633.0,1213.0,5.0,250.0,570.0,499.0,140.0,1157.0,649.0,11.0,594.0,2.0,215.0,418.0,5.0,402.0,17.0,228.0,188.0,3009.0,177.0,105.0,337.0,20.0,129.0,37.0,138.0,33.0,26.0,43.0,9.0,1.0,133.0,338.0,0.0,61.0,0.0,9.0,398.0,126.0,260.0,1.0,213.0,7.0,4.0,21.0,0.0,28.0,37.0,533.0,0.0,1.0,4.0,114.0,404.0,121.0,20.0,247.0,14.0,14.0,310.0,3072.0,941.0,235.0,16.0,27.0,5.0,1403.0,119.0,363.0,259.0,2212.0,23.0,254.0,87.0,62.0,149.0,73.0,0.0,44.0,53.0,4.0,28.0,116.0,208.0,60.0,464.0,16.0,28.0,0.0,3.0,433.0,79.0,18.0,433.0,7.0,868.0,1081.0,681.0,109.0,415.0,7.0,415.0,975.0,628.0,416.0,52.0,DEN
CAMDA23_MetaSUB_gCSD17_DEN_13,889.0,11.0,1.0,28.0,24.0,4.0,132.0,312.0,0.0,0.0,0.0,0.0,1.0,15.0,65.0,12.0,3.0,7.0,96.0,6.0,2.0,11.0,0.0,12.0,0.0,24.0,21.0,2.0,27.0,61.0,25.0,123.0,24.0,3.0,20.0,13.0,458.0,0.0,0.0,169.0,20.0,7.0,11.0,0.0,1.0,0.0,171.0,19.0,75.0,22.0,9.0,2.0,14.0,255.0,25.0,123.0,32.0,27.0,147.0,0.0,71.0,16.0,6.0,17.0,115.0,213.0,0.0,58.0,6.0,26.0,0.0,0.0,17.0,120.0,497.0,183.0,75.0,1.0,350.0,683.0,14.0,176.0,279.0,281.0,76.0,564.0,396.0,17.0,305.0,2.0,104.0,231.0,0.0,220.0,21.0,149.0,114.0,1483.0,116.0,75.0,184.0,12.0,94.0,11.0,71.0,22.0,32.0,14.0,7.0,1.0,82.0,153.0,0.0,33.0,2.0,4.0,255.0,83.0,141.0,2.0,131.0,7.0,4.0,22.0,2.0,8.0,6.0,313.0,0.0,1.0,1.0,35.0,229.0,59.0,18.0,139.0,8.0,5.0,168.0,1008.0,511.0,166.0,5.0,8.0,1.0,367.0,58.0,215.0,178.0,1113.0,9.0,154.0,51.0,43.0,106.0,77.0,0.0,32.0,27.0,11.0,11.0,69.0,105.0,37.0,263.0,8.0,21.0,0.0,3.0,181.0,44.0,13.0,259.0,5.0,576.0,728.0,394.0,60.0,215.0,5.0,222.0,456.0,260.0,181.0,10.0,DEN
CAMDA23_MetaSUB_gCSD17_DEN_15,5430.0,40.0,24.0,67.0,231.0,19.0,1061.0,1503.0,1.0,0.0,1.0,4.0,0.0,13.0,232.0,22.0,18.0,28.0,386.0,17.0,31.0,18.0,2.0,69.0,1.0,92.0,103.0,0.0,47.0,656.0,69.0,751.0,334.0,8.0,71.0,33.0,2503.0,6.0,10.0,2069.0,349.0,79.0,44.0,5.0,2.0,0.0,1079.0,53.0,269.0,140.0,72.0,6.0,45.0,2766.0,141.0,1032.0,56.0,123.0,1206.0,0.0,517.0,123.0,35.0,53.0,1391.0,2270.0,5.0,364.0,354.0,138.0,0.0,0.0,92.0,1232.0,2417.0,1005.0,953.0,17.0,2360.0,4410.0,22.0,851.0,2878.0,1972.0,858.0,4162.0,2324.0,71.0,3205.0,18.0,859.0,1248.0,2.0,1704.0,135.0,1080.0,787.0,10788.0,670.0,226.0,862.0,62.0,276.0,48.0,335.0,186.0,74.0,94.0,31.0,8.0,555.0,972.0,0.0,123.0,5.0,21.0,1378.0,594.0,476.0,8.0,778.0,28.0,7.0,60.0,7.0,47.0,118.0,1537.0,3.0,8.0,5.0,218.0,1035.0,510.0,68.0,686.0,15.0,51.0,881.0,7130.0,3489.0,954.0,153.0,23.0,2.0,2429.0,858.0,1204.0,713.0,7508.0,32.0,1117.0,414.0,722.0,442.0,625.0,4.0,103.0,201.0,34.0,107.0,505.0,741.0,357.0,2051.0,35.0,139.0,0.0,15.0,1903.0,878.0,33.0,2086.0,13.0,4244.0,4289.0,1823.0,632.0,1161.0,14.0,2005.0,4243.0,2246.0,1544.0,563.0,DEN
CAMDA23_MetaSUB_gCSD17_DEN_16,4399.0,100.0,21.0,102.0,193.0,14.0,1224.0,1216.0,3.0,0.0,7.0,2.0,1.0,36.0,484.0,67.0,24.0,27.0,624.0,57.0,32.0,29.0,0.0,94.0,7.0,83.0,84.0,0.0,87.0,479.0,165.0,542.0,209.0,1.0,111.0,71.0,2264.0,7.0,6.0,939.0,169.0,35.0,94.0,1.0,3.0,0.0,660.0,92.0,310.0,236.0,65.0,5.0,108.0,1374.0,123.0,588.0,157.0,117.0,583.0,1.0,354.0,91.0,38.0,116.0,539.0,1103.0,9.0,229.0,35.0,175.0,0.0,0.0,60.0,1601.0,2255.0,922.0,450.0,30.0,1778.0,4007.0,22.0,882.0,1771.0,1598.0,452.0,3270.0,1834.0,69.0,1680.0,7.0,789.0,1335.0,4.0,1121.0,91.0,787.0,662.0,7087.0,545.0,246.0,823.0,67.0,394.0,62.0,387.0,91.0,84.0,108.0,29.0,2.0,462.0,896.0,0.0,153.0,4.0,10.0,1273.0,459.0,628.0,3.0,614.0,19.0,11.0,50.0,1.0,49.0,61.0,1394.0,0.0,1.0,13.0,273.0,1051.0,320.0,69.0,649.0,20.0,47.0,799.0,5850.0,2779.0,623.0,64.0,39.0,1.0,2139.0,407.0,1093.0,778.0,5951.0,53.0,790.0,294.0,353.0,433.0,342.0,4.0,111.0,179.0,38.0,82.0,400.0,554.0,213.0,1224.0,35.0,89.0,0.0,13.0,969.0,261.0,45.0,1143.0,20.0,2822.0,3240.0,1844.0,261.0,1209.0,27.0,1131.0,2619.0,1413.0,1072.0,98.0,DEN
CAMDA23_MetaSUB_gCSD17_DEN_17,2963.0,48.0,12.0,97.0,54.0,12.0,350.0,942.0,1.0,0.0,4.0,0.0,0.0,108.0,327.0,53.0,30.0,20.0,302.0,36.0,59.0,26.0,0.0,25.0,0.0,83.0,63.0,1.0,40.0,423.0,182.0,176.0,111.0,10.0,70.0,163.0,1445.0,6.0,3.0,624.0,135.0,37.0,84.0,0.0,2.0,0.0,560.0,81.0,204.0,132.0,36.0,2.0,78.0,801.0,75.0,426.0,120.0,65.0,398.0,0.0,279.0,68.0,26.0,96.0,437.0,791.0,4.0,164.0,70.0,96.0,0.0,0.0,40.0,222.0,1520.0,462.0,241.0,17.0,1128.0,2081.0,5.0,534.0,897.0,826.0,310.0,1927.0,1178.0,38.0,1233.0,8.0,321.0,903.0,0.0,719.0,56.0,464.0,354.0,4246.0,365.0,270.0,618.0,61.0,260.0,69.0,291.0,85.0,59.0,57.0,6.0,7.0,290.0,492.0,0.0,114.0,1.0,13.0,686.0,272.0,324.0,3.0,380.0,11.0,2.0,36.0,6.0,31.0,57.0,957.0,0.0,1.0,2.0,205.0,694.0,216.0,55.0,410.0,29.0,26.0,497.0,3559.0,1731.0,406.0,43.0,35.0,0.0,1198.0,242.0,587.0,471.0,3908.0,14.0,557.0,172.0,165.0,240.0,185.0,0.0,78.0,105.0,50.0,27.0,291.0,354.0,153.0,822.0,9.0,65.0,0.0,2.0,720.0,217.0,77.0,775.0,23.0,1723.0,2005.0,1102.0,171.0,759.0,16.0,867.0,1731.0,1131.0,663.0,177.0,DEN
CAMDA23_MetaSUB_gCSD17_DEN_18,1914.0,23.0,15.0,23.0,46.0,4.0,1868.0,487.0,0.0,0.0,3.0,5.0,0.0,78.0,199.0,26.0,22.0,17.0,223.0,14.0,23.0,9.0,0.0,35.0,2.0,31.0,62.0,0.0,31.0,231.0,100.0,162.0,65.0,0.0,37.0,86.0,851.0,3.0,7.0,401.0,47.0,28.0,64.0,2.0,1.0,0.0,396.0,29.0,117.0,268.0,32.0,3.0,56.0,550.0,53.0,259.0,56.0,60.0,239.0,0.0,156.0,55.0,17.0,43.0,238.0,455.0,2.0,140.0,46.0,51.0,0.0,0.0,34.0,2859.0,915.0,266.0,169.0,8.0,610.0,1431.0,4.0,331.0,592.0,599.0,159.0,1327.0,792.0,20.0,760.0,5.0,261.0,501.0,1.0,431.0,56.0,305.0,252.0,3717.0,206.0,144.0,334.0,39.0,167.0,39.0,199.0,45.0,38.0,42.0,6.0,4.0,141.0,364.0,0.0,65.0,3.0,6.0,468.0,184.0,220.0,0.0,239.0,10.0,1.0,15.0,1.0,29.0,36.0,671.0,0.0,6.0,4.0,95.0,393.0,117.0,22.0,267.0,23.0,7.0,366.0,3639.0,1099.0,260.0,34.0,24.0,0.0,1628.0,173.0,363.0,254.0,2365.0,8.0,339.0,113.0,135.0,212.0,94.0,0.0,34.0,83.0,26.0,15.0,185.0,266.0,84.0,490.0,12.0,47.0,0.0,0.0,398.0,116.0,29.0,547.0,19.0,1117.0,1368.0,811.0,142.0,431.0,6.0,511.0,1064.0,729.0,464.0,83.0,DEN
CAMDA23_MetaSUB_gCSD17_DEN_19,3074.0,51.0,23.0,30.0,104.0,0.0,253.0,735.0,1.0,0.0,7.0,0.0,0.0,51.0,222.0,42.0,16.0,28.0,253.0,32.0,47.0,13.0,0.0,31.0,3.0,88.0,55.0,1.0,23.0,309.0,106.0,293.0,124.0,2.0,81.0,83.0,1399.0,2.0,13.0,855.0,202.0,53.0,65.0,8.0,2.0,0.0,610.0,48.0,206.0,71.0,37.0,7.0,51.0,1098.0,98.0,427.0,86.0,80.0,480.0,0.0,232.0,90.0,35.0,71.0,508.0,918.0,8.0,176.0,104.0,81.0,0.0,2.0,32.0,52.0,1434.0,683.0,355.0,7.0,1254.0,2773.0,20.0,384.0,1142.0,983.0,369.0,2441.0,1362.0,38.0,1466.0,4.0,524.0,832.0,4.0,842.0,59.0,464.0,321.0,4509.0,302.0,197.0,563.0,40.0,192.0,79.0,266.0,61.0,59.0,73.0,9.0,6.0,271.0,614.0,0.0,91.0,3.0,7.0,712.0,340.0,243.0,5.0,442.0,15.0,1.0,32.0,5.0,23.0,41.0,807.0,0.0,3.0,4.0,132.0,677.0,202.0,47.0,457.0,18.0,29.0,510.0,3547.0,1997.0,388.0,53.0,22.0,0.0,1214.0,349.0,736.0,508.0,3752.0,15.0,755.0,249.0,261.0,263.0,267.0,1.0,45.0,163.0,24.0,45.0,348.0,402.0,134.0,920.0,16.0,74.0,1.0,14.0,1000.0,377.0,48.0,859.0,16.0,2015.0,2136.0,1110.0,224.0,870.0,10.0,952.0,2218.0,1160.0,762.0,176.0,DEN
CAMDA23_MetaSUB_gCSD17_DEN_2,1598.0,38.0,4.0,25.0,58.0,4.0,1665.0,461.0,0.0,0.0,4.0,1.0,0.0,33.0,133.0,28.0,10.0,23.0,213.0,13.0,17.0,6.0,0.0,27.0,0.0,39.0,26.0,0.0,18.0,171.0,78.0,129.0,49.0,0.0,54.0,61.0,721.0,2.0,2.0,416.0,51.0,10.0,36.0,2.0,3.0,0.0,311.0,34.0,112.0,275.0,15.0,12.0,54.0,462.0,47.0,196.0,43.0,34.0,266.0,0.0,153.0,30.0,7.0,49.0,276.0,440.0,12.0,111.0,41.0,54.0,0.0,0.0,22.0,2480.0,767.0,340.0,158.0,10.0,646.0,1224.0,1.0,303.0,544.0,530.0,145.0,1259.0,691.0,24.0,692.0,2.0,218.0,427.0,7.0,393.0,33.0,256.0,234.0,3164.0,193.0,109.0,338.0,37.0,145.0,28.0,164.0,39.0,47.0,32.0,2.0,2.0,158.0,310.0,0.0,77.0,0.0,7.0,440.0,142.0,199.0,0.0,187.0,10.0,2.0,25.0,2.0,21.0,18.0,586.0,0.0,2.0,1.0,95.0,400.0,113.0,17.0,291.0,12.0,10.0,311.0,3263.0,942.0,204.0,24.0,19.0,2.0,1407.0,191.0,361.0,269.0,2112.0,3.0,330.0,103.0,133.0,167.0,100.0,1.0,43.0,63.0,27.0,12.0,145.0,242.0,104.0,423.0,10.0,45.0,0.0,4.0,406.0,144.0,16.0,470.0,10.0,1066.0,1154.0,708.0,92.0,464.0,14.0,460.0,985.0,625.0,397.0,83.0,DEN
CAMDA23_MetaSUB_gCSD17_DEN_20,659.0,7.0,8.0,15.0,18.0,0.0,797.0,219.0,1.0,0.0,1.0,1.0,0.0,16.0,59.0,6.0,6.0,19.0,76.0,10.0,6.0,4.0,0.0,8.0,0.0,17.0,18.0,1.0,12.0,66.0,23.0,49.0,29.0,1.0,16.0,7.0,285.0,4.0,0.0,104.0,16.0,2.0,7.0,2.0,1.0,0.0,97.0,15.0,47.0,153.0,9.0,1.0,20.0,182.0,20.0,69.0,31.0,23.0,69.0,0.0,54.0,14.0,8.0,16.0,71.0,149.0,0.0,41.0,13.0,16.0,0.0,0.0,15.0,1340.0,348.0,98.0,51.0,5.0,197.0,491.0,3.0,94.0,187.0,207.0,58.0,420.0,239.0,10.0,220.0,2.0,67.0,149.0,1.0,142.0,12.0,118.0,100.0,1302.0,67.0,34.0,164.0,13.0,68.0,12.0,67.0,32.0,20.0,22.0,7.0,4.0,58.0,137.0,0.0,39.0,5.0,2.0,165.0,65.0,105.0,0.0,57.0,7.0,0.0,13.0,3.0,7.0,10.0,261.0,0.0,2.0,3.0,40.0,144.0,41.0,20.0,93.0,3.0,4.0,88.0,1370.0,364.0,94.0,4.0,5.0,0.0,678.0,39.0,144.0,129.0,790.0,5.0,108.0,25.0,38.0,44.0,40.0,0.0,18.0,27.0,2.0,3.0,73.0,78.0,28.0,157.0,4.0,13.0,0.0,2.0,151.0,19.0,17.0,182.0,3.0,366.0,407.0,256.0,39.0,146.0,4.0,126.0,293.0,231.0,102.0,24.0,DEN
CAMDA23_MetaSUB_gCSD17_DEN_21,2297.0,35.0,11.0,48.0,41.0,13.0,923.0,738.0,3.0,0.0,4.0,0.0,0.0,52.0,259.0,40.0,13.0,22.0,287.0,21.0,41.0,22.0,0.0,34.0,6.0,48.0,57.0,0.0,26.0,218.0,110.0,172.0,97.0,0.0,84.0,64.0,1116.0,2.0,1.0,536.0,105.0,24.0,58.0,0.0,2.0,0.0,490.0,58.0,174.0,173.0,20.0,3.0,67.0,670.0,64.0,324.0,62.0,69.0,355.0,0.0,174.0,50.0,14.0,53.0,346.0,634.0,3.0,142.0,57.0,62.0,0.0,0.0,24.0,1275.0,1277.0,405.0,195.0,5.0,832.0,1699.0,6.0,435.0,702.0,710.0,197.0,1570.0,1015.0,33.0,902.0,2.0,295.0,670.0,5.0,559.0,41.0,350.0,308.0,3865.0,265.0,149.0,414.0,49.0,184.0,41.0,200.0,63.0,47.0,54.0,14.0,5.0,214.0,423.0,0.0,115.0,2.0,11.0,660.0,216.0,308.0,3.0,336.0,11.0,6.0,35.0,6.0,25.0,51.0,731.0,0.0,3.0,7.0,146.0,541.0,183.0,28.0,334.0,14.0,14.0,398.0,3388.0,1311.0,313.0,27.0,22.0,0.0,1337.0,199.0,465.0,376.0,2911.0,25.0,447.0,120.0,150.0,228.0,156.0,0.0,65.0,70.0,29.0,23.0,233.0,287.0,97.0,644.0,13.0,64.0,1.0,2.0,636.0,163.0,33.0,635.0,4.0,1405.0,1639.0,1007.0,184.0,530.0,13.0,595.0,1333.0,894.0,510.0,86.0,DEN
CAMDA23_MetaSUB_gCSD17_DEN_22,1880.0,9.0,12.0,162.0,51.0,8.0,387.0,580.0,3.0,0.0,2.0,0.0,0.0,6.0,226.0,19.0,29.0,25.0,215.0,21.0,13.0,17.0,0.0,22.0,2.0,54.0,68.0,12.0,52.0,177.0,31.0,286.0,82.0,1.0,67.0,2.0,1040.0,1.0,3.0,382.0,58.0,18.0,19.0,3.0,0.0,0.0,402.0,56.0,231.0,48.0,14.0,1.0,54.0,421.0,113.0,210.0,67.0,117.0,213.0,0.0,201.0,23.0,41.0,16.0,217.0,577.0,1.0,192.0,82.0,59.0,0.0,0.0,19.0,287.0,1515.0,385.0,129.0,36.0,784.0,1663.0,9.0,261.0,562.0,750.0,120.0,1382.0,988.0,29.0,1119.0,8.0,199.0,736.0,1.0,450.0,64.0,363.0,264.0,2706.0,286.0,169.0,441.0,13.0,210.0,58.0,206.0,286.0,155.0,108.0,56.0,22.0,258.0,669.0,0.0,120.0,24.0,8.0,759.0,212.0,216.0,7.0,285.0,74.0,3.0,50.0,19.0,46.0,63.0,667.0,0.0,27.0,4.0,91.0,653.0,148.0,120.0,312.0,2.0,68.0,458.0,1884.0,1233.0,249.0,38.0,4.0,0.0,930.0,247.0,441.0,370.0,2474.0,13.0,353.0,128.0,165.0,203.0,70.0,0.0,95.0,78.0,21.0,15.0,238.0,309.0,151.0,604.0,16.0,66.0,0.0,0.0,380.0,85.0,60.0,587.0,12.0,1218.0,1484.0,748.0,161.0,658.0,35.0,450.0,919.0,603.0,399.0,28.0,DEN
CAMDA23_MetaSUB_gCSD17_DEN_23,3945.0,103.0,31.0,155.0,76.0,9.0,473.0,1019.0,0.0,0.0,10.0,0.0,0.0,118.0,400.0,53.0,40.0,41.0,450.0,19.0,56.0,27.0,0.0,40.0,2.0,120.0,93.0,8.0,65.0,410.0,221.0,293.0,148.0,5.0,134.0,142.0,1913.0,4.0,5.0,734.0,162.0,23.0,78.0,5.0,1.0,0.0,882.0,107.0,313.0,99.0,54.0,8.0,114.0,1109.0,170.0,505.0,129.0,147.0,558.0,0.0,298.0,101.0,42.0,120.0,513.0,902.0,22.0,251.0,80.0,91.0,0.0,0.0,49.0,253.0,2190.0,749.0,329.0,36.0,1314.0,3293.0,13.0,685.0,1152.0,1267.0,314.0,2768.0,1632.0,72.0,1620.0,17.0,446.0,1143.0,2.0,910.0,94.0,532.0,417.0,4631.0,401.0,292.0,822.0,96.0,333.0,93.0,395.0,224.0,110.0,118.0,35.0,20.0,334.0,805.0,0.0,199.0,7.0,19.0,833.0,456.0,394.0,1.0,516.0,41.0,0.0,38.0,13.0,41.0,73.0,1052.0,0.0,7.0,11.0,178.0,1025.0,244.0,86.0,624.0,40.0,37.0,638.0,4420.0,2325.0,435.0,70.0,35.0,1.0,1619.0,344.0,926.0,587.0,4657.0,21.0,744.0,295.0,240.0,434.0,228.0,4.0,78.0,169.0,48.0,44.0,505.0,555.0,182.0,1022.0,21.0,108.0,0.0,3.0,1012.0,246.0,100.0,969.0,23.0,2094.0,2326.0,1549.0,162.0,1041.0,33.0,1005.0,2380.0,1264.0,808.0,124.0,DEN
CAMDA23_MetaSUB_gCSD17_DEN_3,2633.0,35.0,6.0,30.0,73.0,2.0,208.0,648.0,2.0,0.0,9.0,0.0,0.0,57.0,202.0,28.0,11.0,15.0,230.0,20.0,13.0,4.0,0.0,32.0,0.0,71.0,55.0,0.0,18.0,249.0,93.0,272.0,122.0,1.0,66.0,64.0,1200.0,5.0,2.0,635.0,133.0,43.0,59.0,9.0,3.0,0.0,532.0,31.0,151.0,74.0,23.0,2.0,39.0,971.0,62.0,348.0,43.0,70.0,363.0,0.0,186.0,58.0,30.0,47.0,445.0,786.0,2.0,162.0,77.0,88.0,0.0,2.0,35.0,48.0,1155.0,508.0,334.0,7.0,998.0,2301.0,10.0,361.0,1034.0,893.0,309.0,1980.0,1180.0,34.0,1213.0,4.0,360.0,704.0,2.0,672.0,78.0,393.0,329.0,3837.0,304.0,163.0,564.0,58.0,188.0,53.0,224.0,69.0,25.0,51.0,12.0,5.0,246.0,454.0,0.0,64.0,5.0,5.0,479.0,265.0,221.0,2.0,336.0,21.0,4.0,29.0,2.0,22.0,44.0,704.0,7.0,1.0,2.0,101.0,522.0,171.0,23.0,364.0,16.0,25.0,450.0,2855.0,1593.0,300.0,50.0,13.0,0.0,978.0,345.0,663.0,431.0,3229.0,9.0,520.0,242.0,204.0,265.0,208.0,2.0,30.0,139.0,37.0,54.0,308.0,312.0,132.0,729.0,15.0,52.0,0.0,3.0,782.0,310.0,31.0,719.0,8.0,1779.0,1760.0,970.0,184.0,649.0,6.0,831.0,1823.0,929.0,676.0,136.0,DEN
CAMDA23_MetaSUB_gCSD17_DEN_4,303.0,8.0,0.0,15.0,18.0,1.0,622.0,125.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,5.0,3.0,5.0,33.0,1.0,1.0,2.0,0.0,3.0,3.0,8.0,10.0,0.0,6.0,18.0,9.0,31.0,10.0,0.0,8.0,5.0,128.0,2.0,0.0,63.0,6.0,1.0,5.0,0.0,0.0,0.0,36.0,5.0,24.0,59.0,4.0,0.0,5.0,75.0,17.0,33.0,9.0,7.0,21.0,0.0,22.0,12.0,6.0,9.0,47.0,62.0,0.0,18.0,4.0,8.0,0.0,0.0,9.0,963.0,174.0,58.0,24.0,3.0,101.0,260.0,0.0,35.0,98.0,105.0,20.0,221.0,110.0,4.0,113.0,1.0,37.0,82.0,0.0,87.0,4.0,49.0,30.0,859.0,41.0,19.0,76.0,3.0,35.0,5.0,19.0,10.0,11.0,4.0,2.0,0.0,33.0,85.0,2.0,10.0,1.0,3.0,83.0,19.0,49.0,0.0,36.0,8.0,2.0,5.0,0.0,8.0,3.0,128.0,0.0,0.0,1.0,9.0,63.0,11.0,1.0,34.0,0.0,0.0,71.0,885.0,180.0,40.0,1.0,7.0,0.0,452.0,38.0,57.0,50.0,373.0,0.0,45.0,11.0,23.0,36.0,13.0,2.0,15.0,9.0,9.0,5.0,21.0,43.0,22.0,92.0,0.0,4.0,0.0,4.0,62.0,14.0,8.0,83.0,0.0,213.0,249.0,167.0,24.0,87.0,1.0,69.0,150.0,134.0,80.0,9.0,DEN
CAMDA23_MetaSUB_gCSD17_DEN_5,2032.0,55.0,9.0,28.0,54.0,13.0,794.0,683.0,1.0,0.0,2.0,0.0,2.0,57.0,181.0,28.0,14.0,16.0,254.0,9.0,32.0,23.0,0.0,37.0,2.0,57.0,37.0,0.0,33.0,226.0,97.0,172.0,74.0,3.0,45.0,64.0,957.0,10.0,6.0,492.0,88.0,25.0,40.0,1.0,0.0,0.0,366.0,41.0,158.0,148.0,19.0,5.0,71.0,588.0,42.0,250.0,47.0,42.0,320.0,0.0,178.0,42.0,17.0,49.0,318.0,520.0,9.0,107.0,29.0,61.0,0.0,1.0,35.0,1081.0,1023.0,316.0,185.0,7.0,709.0,1511.0,4.0,337.0,695.0,629.0,212.0,1349.0,808.0,35.0,843.0,3.0,267.0,540.0,0.0,513.0,40.0,342.0,257.0,3458.0,230.0,169.0,404.0,53.0,167.0,37.0,160.0,54.0,45.0,53.0,11.0,8.0,197.0,291.0,0.0,88.0,0.0,9.0,569.0,184.0,259.0,2.0,273.0,9.0,0.0,29.0,0.0,20.0,45.0,733.0,0.0,0.0,9.0,111.0,444.0,116.0,14.0,235.0,7.0,12.0,332.0,2942.0,1125.0,310.0,16.0,17.0,0.0,1181.0,220.0,476.0,324.0,2602.0,31.0,370.0,131.0,129.0,191.0,115.0,6.0,37.0,110.0,34.0,31.0,181.0,276.0,107.0,609.0,8.0,58.0,0.0,8.0,519.0,137.0,20.0,545.0,12.0,1362.0,1396.0,849.0,135.0,535.0,9.0,552.0,1164.0,803.0,523.0,99.0,DEN
